latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.042179107666016,-95.19757080078125,449.0,0,GMT,GMT

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2023-07-31 05:00:00,2.5495098,5.885576,101.3099,99.78234,18.65,968.11444,0.0,78.8222,0.0
2023-07-31 06:00:00,2.2135942,5.481788,108.43504,104.79681,18.15,968.1226,0.0,80.80907,0.0
2023-07-31 07:00:00,2.1260293,5.161395,138.81418,125.537766,17.8,968.1569,0.0,83.14084,0.0
2023-07-31 08:00:00,2.5238857,5.8523498,123.6901,123.14701,17.9,967.98456,0.0,82.88559,0.0
2023-07-31 09:00:00,2.641969,6.1294374,119.4758,118.23736,17.6,967.74286,0.0,83.3855,0.0
2023-07-31 10:00:00,2.5806975,6.074537,125.537766,122.90524,17.3,967.8801,0.0,83.62003,0.0
2023-07-31 11:00:00,2.8319604,6.3702435,132.13753,132.45515,17.45,968.2861,0.0,81.76764,0.0
2023-07-31 12:00:00,3.2649658,6.0827627,152.6502,152.59251,17.75,969.1921,0.0,83.403015,1.0
2023-07-31 13:00:00,2.758623,6.8242216,133.53127,145.14548,18.5,969.22723,0.0,82.95731,1.0
2023-07-31 14:00:00,2.6627054,6.0108232,124.286934,135.67395,19.6,969.32214,0.0,79.46479,1.0
2023-07-31 15:00:00,3.0413814,4.1773195,136.33215,137.91092,21.4,969.3446,0.0,74.59361,1.0
2023-07-31 16:00:00,3.764306,4.8600416,140.38934,143.3658,23.25,969.4667,0.0,67.71959,1.0
2023-07-31 17:00:00,3.2557642,4.172529,132.5104,134.02907,24.45,969.2869,0.0,66.06258,1.0
2023-07-31 18:00:00,3.0528674,3.8275318,121.60746,123.2749,25.45,968.7877,0.0,64.83275,1.0
2023-07-31 19:00:00,3.130495,3.8013155,116.56499,116.56499,26.2,968.24603,0.0,63.58691,1.0
2023-07-31 20:00:00,2.9410882,3.7,107.818985,108.92474,26.6,968.0264,0.0,63.08082,1.0
2023-07-31 21:00:00,2.8792362,3.5468295,110.32322,111.501495,26.65,967.8443,0.0,63.288757,1.0
2023-07-31 22:00:00,2.5942245,3.3120992,117.552734,118.88649,26.6,967.64636,0.0,62.68836,1.0
2023-07-31 23:00:00,3.0528674,3.9115214,121.60746,122.471176,26.4,967.3285,0.0,61.865185,1.0
2023-08-01 00:00:00,2.1633308,3.5805027,123.6901,125.90981,25.75,967.6017,0.0,65.91811,1.0
2023-08-01 01:00:00,2.2847319,4.7853947,113.198616,116.02953,24.55,967.49854,0.0,71.244774,1.0
2023-08-01 02:00:00,3.026549,6.041523,97.59455,102.425934,22.8,967.6817,0.0,75.297035,0.0
2023-08-01 03:00:00,4.002499,7.569016,102.99462,105.32157,21.95,967.9182,0.0,72.12736,0.0
2023-08-01 04:00:00,3.7161808,7.602631,113.80595,116.56499,21.45,967.83374,0.0,70.22115,0.0
2023-08-01 05:00:00,3.4409301,7.2201114,125.537766,126.55257,21.0,967.7575,0.0,71.26852,0.0
2023-08-01 06:00:00,3.4713109,7.247068,138.50363,140.59937,20.6,967.68945,0.0,75.65723,0.0
2023-08-01 07:00:00,3.9357338,7.915807,152.78398,153.75871,20.55,967.491,0.0,80.867615,0.0
2023-08-01 08:00:00,3.9217343,7.816009,160.64091,163.65175,20.55,967.586,0.0,83.46185,0.0
2023-08-01 09:00:00,3.3955853,7.0035706,166.37299,170.13426,20.45,967.6638,0.0,84.508995,0.0
2023-08-01 10:00:00,2.8442926,6.2289643,169.8754,174.47255,20.15,967.89746,0.0,87.45459,0.0
2023-08-01 11:00:00,3.3136082,6.8066144,174.80566,177.47394,20.1,967.88885,0.0,89.11368,0.0
2023-08-01 12:00:00,3.2893767,6.258594,160.46326,167.074,20.1,967.79395,0.0,91.66112,1.0
2023-08-01 13:00:00,2.84605,5.824946,161.56496,168.11136,21.4,968.2052,0.0,88.66211,1.0
2023-08-01 14:00:00,3.6055512,5.0289164,160.55988,162.64589,22.8,968.44147,0.0,84.76103,1.0
2023-08-01 15:00:00,4.0261645,5.3600373,165.61858,165.96373,24.0,968.26215,0.0,82.06723,1.0
2023-08-01 16:00:00,4.554119,5.9539905,171.15826,172.27826,25.45,968.2176,0.0,75.02564,1.0
2023-08-01 17:00:00,4.244997,5.554278,164.98158,166.46413,26.15,967.95264,0.0,70.65767,1.0
2023-08-01 18:00:00,4.2720017,5.6044626,163.68607,164.47583,26.95,967.6085,0.0,66.16542,1.0
2023-08-01 19:00:00,4.2201896,5.531727,166.29301,167.4712,27.65,967.34216,0.0,62.33664,1.0
2023-08-01 20:00:00,4.219004,5.5226803,174.55975,174.80566,27.75,967.0732,0.0,61.39934,1.0
2023-08-01 21:00:00,4.3104525,5.6142673,183.99083,184.08554,28.15,966.5677,0.0,59.98334,1.0
2023-08-01 22:00:00,3.905125,5.2153616,182.93561,184.39862,28.25,966.01355,0.0,59.45028,1.0
2023-08-01 23:00:00,3.1256998,4.418144,172.64772,174.80566,28.0,965.5927,0.0,60.50998,1.0
2023-08-02 00:00:00,2.8319604,4.1773195,132.13753,137.91092,26.35,965.8948,0.0,67.07517,1.0
2023-08-02 01:00:00,2.5238857,5.220153,123.6901,126.430954,25.1,965.5944,0.0,72.91097,1.0
2023-08-02 02:00:00,3.324154,6.71193,111.16133,114.65588,23.95,965.2142,0.0,74.78092,0.0
2023-08-02 03:00:00,3.8327537,7.6537576,105.12406,107.48808,23.35,965.6842,0.0,75.62187,0.0
2023-08-02 04:00:00,3.6674242,7.6157727,115.8663,119.93143,22.75,965.86865,0.0,77.92875,0.0
2023-08-02 05:00:00,3.2649655,6.9310894,130.0302,136.16905,22.8,965.9721,0.0,80.15545,0.0
2023-08-02 06:00:00,3.3120992,6.708204,151.11351,153.43501,23.0,965.7205,0.0,81.69061,0.0
2023-08-02 07:00:00,3.6345563,7.48131,172.09293,171.54506,22.5,964.972,0.0,85.52045,0.0
2023-08-02 08:00:00,3.306055,6.906519,176.53185,177.5105,21.95,964.4047,0.0,89.257195,0.0
2023-08-02 09:00:00,4.101219,7.900633,178.60284,180.7252,21.65,963.78467,0.0,91.75465,0.0
2023-08-02 10:00:00,4.3011627,8.01561,181.33218,183.57626,21.8,963.715,0.0,92.33151,0.0
2023-08-02 11:00:00,3.4132097,6.8593006,185.04236,187.53935,21.45,963.466,0.0,94.62027,0.0
2023-08-02 12:00:00,2.6925824,4.920366,111.801476,127.568665,21.1,963.217,0.0,97.2704,1.0
2023-08-02 13:00:00,3.764306,5.060632,140.38934,142.22426,22.9,964.37445,0.4,92.67541,1.0
2023-08-02 14:00:00,3.1890438,4.404543,138.81418,140.52757,22.6,964.41907,0.1,94.37666,1.0
2023-08-02 15:00:00,2.3,2.9,180.0,180.0,24.15,964.2971,0.0,87.53772,1.0
2023-08-02 16:00:00,1.3928387,1.7262677,68.96242,79.99209,24.8,964.6899,0.1,84.19732,1.0
2023-08-02 17:00:00,2.624881,3.1016126,17.744766,20.772345,23.55,964.4827,1.3,87.485016,1.0
2023-08-02 18:00:00,6.177378,8.130191,29.054508,31.930645,21.9,964.4915,0.3,94.6381,1.0
2023-08-02 19:00:00,3.9597979,5.0931325,44.999897,46.5911,23.3,964.4409,0.0,85.338,1.0
2023-08-02 20:00:00,2.1213202,2.6172504,81.86999,83.41815,25.8,964.28424,0.0,75.77681,1.0
2023-08-02 21:00:00,1.8601075,2.302173,143.74608,145.6196,26.85,963.88544,0.0,73.88641,1.0
2023-08-02 22:00:00,2.1931713,2.6925824,155.77226,158.19853,27.45,963.6028,0.0,69.18119,1.0
2023-08-02 23:00:00,1.6155494,2.0248456,158.19853,159.77505,27.7,963.3579,0.0,67.345505,1.0
2023-08-03 00:00:00,2.1,2.7,180.0,180.0,27.0,963.6247,0.0,69.521416,1.0
2023-08-03 01:00:00,1.0049876,2.4020824,185.7105,182.3859,25.8,963.6191,0.0,81.53876,1.0
2023-08-03 02:00:00,2.0223749,2.7166157,171.46931,173.6599,23.55,963.62787,0.0,88.562996,0.0
2023-08-03 03:00:00,1.5811388,3.8078866,161.56496,166.32867,23.2,963.9495,0.0,88.26334,0.0
2023-08-03 04:00:00,1.868154,4.632494,164.47583,166.26372,22.55,963.9359,0.0,89.57851,0.0
2023-08-03 05:00:00,1.603122,3.9115217,176.42374,175.60138,22.0,963.84357,0.0,90.65038,0.0
2023-08-03 06:00:00,1.9,4.4045434,180.0,182.60251,21.75,963.8964,0.0,90.07456,0.0
2023-08-03 07:00:00,1.811077,4.3931766,186.3401,191.82146,21.25,963.7172,0.0,91.44674,0.0
2023-08-03 08:00:00,1.6763055,3.8483763,197.35411,204.56715,20.8,963.6411,0.0,92.562546,0.0
2023-08-03 09:00:00,1.7088008,3.6235344,200.55612,207.97939,20.55,963.8835,0.0,93.707344,0.0
2023-08-03 10:00:00,1.9235383,1.9235384,188.97255,207.89717,19.55,963.4286,0.0,96.03284,0.0
2023-08-03 11:00:00,1.2041595,1.3928387,184.76355,201.03758,20.1,963.52216,0.0,96.04909,0.0
2023-08-03 12:00:00,0.98488575,0.1,203.9625,180.0,20.95,964.0462,0.0,95.7777,1.0
2023-08-03 13:00:00,1.1661904,0.31622776,239.0363,198.43504,23.35,964.7344,0.0,90.74068,1.0
2023-08-03 14:00:00,0.31622776,0.4,341.56494,360.0,25.0,965.5779,0.0,81.93813,1.0
2023-08-03 15:00:00,0.72801095,0.94868326,105.945465,108.43504,26.1,965.85376,0.0,74.90074,1.0
2023-08-03 16:00:00,0.98488575,1.2529964,113.962494,118.61037,27.05,965.7239,0.0,67.84033,1.0
2023-08-03 17:00:00,1.118034,1.3152945,100.30479,98.74608,27.75,965.4573,0.1,61.9734,1.0
2023-08-03 18:00:00,1.1401755,1.3601471,127.875046,126.027466,28.15,964.95166,0.0,59.61201,1.0
2023-08-03 19:00:00,0.94868326,1.17047,161.56496,160.0168,28.4,964.70685,0.1,57.665054,1.0
2023-08-03 20:00:00,0.22360681,0.31622776,153.43501,161.56496,28.65,964.65204,0.1,56.833744,1.0
2023-08-03 21:00:00,0.53851646,0.53851646,338.19852,338.19852,28.8,964.20074,0.0,56.51708,1.0
2023-08-03 22:00:00,0.9055385,1.104536,353.6599,354.80566,28.8,963.7254,0.0,57.22448,1.0
2023-08-03 23:00:00,0.8062258,1.0049876,352.87506,354.2895,28.7,963.89935,0.0,57.378654,1.0
2023-08-04 00:00:00,0.92195445,1.1313709,40.601215,44.999897,28.0,963.7866,0.0,59.94886,1.0
2023-08-04 01:00:00,1.3601471,1.4866068,36.027473,42.27363,26.35,963.614,0.0,78.68931,1.0
2023-08-04 02:00:00,1.431782,1.6278821,24.775122,42.510403,26.2,963.5896,0.0,65.60157,0.0
2023-08-04 03:00:00,1.3892444,1.56205,59.743652,50.194473,25.95,964.02356,0.0,64.534134,0.0
2023-08-04 04:00:00,0.53851646,0.70710677,158.19853,44.999897,25.25,964.09894,0.0,67.482475,0.0
2023-08-04 05:00:00,0.94868326,0.22360681,198.43504,153.43501,22.6,963.7542,0.0,81.64052,0.0
2023-08-04 06:00:00,1.6401219,0.92195445,217.56866,229.39879,20.9,963.46826,0.0,90.29441,0.0
2023-08-04 07:00:00,1.17047,0.86023253,250.0168,305.53775,20.7,963.5291,0.0,91.41252,0.0
2023-08-04 08:00:00,1.118034,1.6124516,280.30478,7.12493,20.8,963.45123,0.0,88.61336,0.0
2023-08-04 09:00:00,0.9055385,1.0440307,263.6599,16.699326,20.7,963.4341,0.0,86.143585,0.0
2023-08-04 10:00:00,1.4422206,1.7262677,303.6901,10.007925,20.5,963.21045,0.0,85.85387,0.0
2023-08-04 11:00:00,1.9104973,3.5735137,353.9911,17.92802,19.45,963.1268,0.0,90.19198,0.0
2023-08-04 12:00:00,1.4560219,3.920459,15.945477,37.746864,20.25,962.9782,0.0,91.95687,1.0
2023-08-04 13:00:00,0.9055385,2.1954498,6.3401003,59.93151,21.9,963.9217,0.0,86.7979,1.0
2023-08-04 14:00:00,2.0124612,2.9832866,26.564985,39.55964,23.7,964.03284,0.0,81.2744,1.0
2023-08-04 15:00:00,2.4207437,3.0805843,51.709793,54.246033,25.05,964.3511,0.0,77.06993,1.0
2023-08-04 16:00:00,2.5079873,3.1016126,66.50142,69.22767,26.45,964.67554,0.0,72.02992,1.0
2023-08-04 17:00:00,2.6925821,3.3734255,74.931465,78.02389,27.8,964.5147,0.0,66.33914,1.0
2023-08-04 18:00:00,2.630589,3.354102,98.74608,100.30479,28.65,964.1767,0.1,57.01091,1.0
2023-08-04 19:00:00,2.8017852,3.5057096,92.045364,93.270424,28.9,963.8366,0.0,53.28589,1.0
2023-08-04 20:00:00,3.1064448,3.9115217,93.691315,94.39862,29.15,963.211,0.0,52.02899,1.0
2023-08-04 21:00:00,2.9614186,3.6878178,101.68935,102.5288,29.25,963.13214,0.0,51.567158,1.0
2023-08-04 22:00:00,3.1064448,3.9115217,93.691315,94.39862,28.95,962.89386,0.0,51.814934,1.0
2023-08-04 23:00:00,3.4058774,4.9010205,86.63361,88.830894,28.25,962.40125,0.0,55.68296,1.0
2023-08-05 00:00:00,3.8209946,6.2513995,96.00892,97.35229,27.45,962.55725,0.0,62.486076,1.0
2023-08-05 01:00:00,2.624881,4.7127485,49.635548,72.718414,24.0,962.6576,0.9,76.43466,1.0
2023-08-05 02:00:00,2.2022717,5.178803,92.60251,100.00792,24.25,962.414,0.0,75.53054,0.0
2023-08-05 03:00:00,3.420526,6.8007355,105.25517,107.10281,24.45,962.73193,0.0,76.74138,0.0
2023-08-05 04:00:00,3.49285,7.068239,113.62939,115.11481,24.0,962.84753,0.0,78.35409,0.0
2023-08-05 05:00:00,4.1146083,8.013114,115.94224,119.12396,23.45,962.8512,0.0,79.49946,0.0
2023-08-05 06:00:00,3.7443287,4.8600416,304.1145,306.6342,20.95,963.4765,6.2,87.79964,0.0
2023-08-05 07:00:00,3.0870697,4.9578223,114.90474,138.27058,19.95,963.30664,5.0,92.80577,0.0
2023-08-05 08:00:00,3.3301651,6.521503,138.65233,144.3601,20.25,962.59845,0.6,91.384346,0.0
2023-08-05 09:00:00,3.2449963,6.328507,146.3099,148.5705,20.0,962.9356,0.8,92.518875,0.0
2023-08-05 10:00:00,3.6069376,6.96563,133.87679,140.82635,19.65,962.78125,0.1,93.37279,0.0
2023-08-05 11:00:00,2.9732137,5.936329,137.72638,147.38077,19.4,962.7382,0.0,94.834526,0.0
2023-08-05 12:00:00,2.9832866,6.0307546,129.55963,139.70793,21.3,962.96594,0.0,93.4527,1.0
2023-08-05 13:00:00,3.5846896,6.6287255,112.98875,123.92984,22.6,963.2794,0.0,88.75867,1.0
2023-08-05 14:00:00,5.0477715,6.6850576,123.6901,124.641014,23.4,963.50793,0.0,84.30347,1.0
2023-08-05 15:00:00,5.5317264,7.528612,139.39879,140.38934,24.9,963.7563,0.0,75.86817,1.0
2023-08-05 16:00:00,6.224147,8.421994,136.30188,137.406,25.15,963.6074,0.1,68.7384,1.0
2023-08-05 17:00:00,6.3411355,8.420214,142.04572,142.72174,26.0,963.5567,0.0,63.543476,1.0
2023-08-05 18:00:00,6.762396,9.183136,141.6048,141.63248,25.95,963.26337,0.0,62.741257,1.0
2023-08-05 19:00:00,6.2128897,8.598255,146.82147,146.86438,25.9,962.68536,0.0,62.73025,1.0
2023-08-05 20:00:00,6.6287255,9.042676,146.07016,147.18864,26.35,962.8538,0.1,59.379826,1.0
2023-08-05 21:00:00,5.966573,8.246211,140.44037,140.90616,25.75,962.2805,0.0,59.239395,1.0
2023-08-05 22:00:00,5.5865912,8.132035,135.72514,135.49815,25.3,962.11194,0.1,59.698994,1.0
2023-08-05 23:00:00,5.5317264,8.504117,139.39879,138.81418,23.2,961.67,0.6,69.445786,1.0
2023-08-06 00:00:00,4.2953463,8.095678,114.775116,115.61544,23.05,961.4551,1.0,64.52436,1.0
2023-08-06 01:00:00,4.2720017,7.605919,110.55613,114.88035,22.4,961.44147,0.8,70.624405,1.0
2023-08-06 02:00:00,4.527693,8.492938,96.340096,102.2361,21.2,960.95526,0.6,78.68739,0.0
2023-08-06 03:00:00,5.1,9.353609,90.0,96.13717,20.8,960.5081,0.8,80.900345,0.0
2023-08-06 04:00:00,4.9497476,9.219544,98.13002,102.5288,20.5,960.36237,0.5,81.11732,0.0
2023-08-06 05:00:00,5.124451,9.535197,95.59925,99.65983,20.15,960.20825,0.8,81.07186,0.0
2023-08-06 06:00:00,6.140033,10.688779,96.546196,100.78425,19.55,959.72675,0.7,81.51126,0.0
2023-08-06 07:00:00,6.412488,10.6794195,93.57626,96.99184,19.35,959.4077,0.3,79.68421,0.0
2023-08-06 08:00:00,6.1008196,10.1242285,89.06083,93.96458,18.75,958.6411,0.6,81.14819,0.0
2023-08-06 09:00:00,5.8077536,9.80816,87.03913,92.33726,18.05,958.71106,6.5,86.708725,0.0
2023-08-06 10:00:00,6.6219335,10.885311,75.124275,79.412735,17.85,957.8228,8.8,90.65289,0.0
2023-08-06 11:00:00,6.705222,10.938465,72.64589,75.70964,17.65,957.31384,6.5,92.388374,0.0
2023-08-06 12:00:00,5.2430906,8.723532,55.09743,61.96625,17.9,959.25464,1.7,90.36816,1.0
2023-08-06 13:00:00,5.269725,8.5,56.611465,61.92762,17.9,959.5393,1.3,92.991005,1.0
2023-08-06 14:00:00,5.1662364,8.246211,47.353336,50.906155,17.95,959.64264,0.2,91.82013,1.0
2023-08-06 15:00:00,6.5053825,9.343447,44.999897,47.602608,18.95,959.8143,0.0,87.902245,1.0
2023-08-06 16:00:00,6.0959,8.631338,41.00899,43.122143,19.2,960.0466,0.0,89.32447,1.0
2023-08-06 17:00:00,6.5115285,9.0609045,47.489597,47.683834,19.3,960.3484,0.9,91.0375,1.0
2023-08-06 18:00:00,4.604346,6.3820057,34.3804,35.4334,19.3,960.1585,2.2,93.94324,1.0
2023-08-06 19:00:00,5.1107726,7.1344237,30.579157,31.239157,19.45,959.9945,0.5,93.949974,1.0
2023-08-06 20:00:00,4.909175,6.6287255,33.366394,33.92984,20.35,960.24225,0.1,87.47246,1.0
2023-08-06 21:00:00,4.770744,6.4350605,33.023872,32.94922,19.9,960.26056,0.9,88.26163,1.0
2023-08-06 22:00:00,4.464303,6.140033,15.5928755,16.073652,20.25,960.50995,0.7,86.370735,1.0
2023-08-06 23:00:00,4.3908997,6.488451,30.068504,28.539894,19.9,961.02,0.5,84.98477,1.0
2023-08-07 00:00:00,5.0,7.9699435,16.26028,17.52567,19.0,961.1515,1.3,90.1599,1.0
2023-08-07 01:00:00,5.1264024,8.099382,20.556128,20.224945,18.9,961.609,0.8,92.16723,1.0
2023-08-07 02:00:00,4.317406,7.106335,13.392516,13.840727,18.65,962.1355,0.3,94.210396,0.0
2023-08-07 03:00:00,4.1,7.1028166,360.0,1.6135141,18.5,962.5841,0.2,94.799805,0.0
2023-08-07 04:00:00,3.1144822,6.000833,354.47253,359.04517,18.15,962.6187,0.2,90.38571,0.0
2023-08-07 05:00:00,1.7720045,4.491102,343.61038,348.4399,17.65,962.4377,0.0,93.8686,0.0
2023-08-07 06:00:00,2.8017852,5.635601,325.17545,332.52567,17.55,962.3254,0.0,96.58303,0.0
2023-08-07 07:00:00,3.5468295,6.3820057,319.574,324.5666,17.15,962.44604,0.0,97.80682,0.0
2023-08-07 08:00:00,3.3241541,6.2008066,316.2188,322.206,16.75,962.18695,0.0,97.800125,0.0
2023-08-07 09:00:00,3.3970575,6.3890533,312.614,320.07965,16.7,962.17804,0.0,97.79931,0.0
2023-08-07 10:00:00,3.2015622,6.2433968,321.34018,328.09195,16.7,962.0831,0.0,97.4884,0.0
2023-08-07 11:00:00,3.3421547,6.3812227,321.07245,327.8043,16.8,962.5749,0.0,97.18057,0.0
2023-08-07 12:00:00,3.7443287,6.574192,325.8855,333.82477,17.05,962.8082,0.0,98.11612,1.0
2023-08-07 13:00:00,4.4777226,6.26099,330.57263,333.43503,17.55,963.3691,0.0,95.972885,1.0
2023-08-07 14:00:00,4.7169905,6.2393913,338.8752,338.36905,18.5,963.72296,0.0,91.27355,1.0
2023-08-07 15:00:00,4.1231055,5.664804,337.1663,339.3255,19.65,964.0152,0.0,89.64071,1.0
2023-08-07 16:00:00,4.2426405,5.4589376,351.87,351.57312,21.3,964.3902,0.0,79.19999,1.0
2023-08-07 17:00:00,3.420526,4.317406,344.7448,346.60748,22.6,964.514,0.0,76.21607,1.0
2023-08-07 18:00:00,2.942788,3.733631,350.21765,352.30405,23.45,964.3709,0.0,70.15413,1.0
2023-08-07 19:00:00,3.2984846,4.1,345.9637,347.3196,23.75,964.136,0.2,66.96816,1.0
2023-08-07 20:00:00,3.4014702,4.1629314,335.69547,335.89777,23.8,964.0493,0.1,63.061398,1.0
2023-08-07 21:00:00,3.3615475,4.2190046,329.62094,328.5705,23.85,963.77246,0.0,59.549507,1.0
2023-08-07 22:00:00,3.6400552,4.6400433,322.81522,322.88306,23.75,963.47107,0.1,56.72258,1.0
2023-08-07 23:00:00,3.4205263,4.6400433,322.12497,322.88306,23.45,963.1361,0.0,57.571148,1.0
2023-08-08 00:00:00,2.6925824,4.68188,338.19852,340.0168,22.9,963.4247,0.0,62.259773,1.0
2023-08-08 01:00:00,2.745906,5.903389,326.88864,333.86905,21.0,962.9154,0.0,67.917175,1.0
2023-08-08 02:00:00,2.4413111,6.041523,325.0079,335.55606,19.0,962.4802,0.0,70.43591,0.0
2023-08-08 03:00:00,2.408319,6.1587334,311.63345,327.6002,18.1,962.8,0.0,69.34804,0.0
2023-08-08 04:00:00,2.4207437,6.0207973,308.2902,327.89377,17.45,962.78284,0.0,70.37009,0.0
2023-08-08 05:00:00,2.2671568,5.189412,311.42358,334.9164,16.2,962.5653,0.0,75.926506,0.0
2023-08-08 06:00:00,2.2561028,3.7443287,282.80426,325.8855,15.55,963.02075,0.0,77.852325,0.0
2023-08-08 07:00:00,1.7117243,3.2449963,263.29025,303.6901,15.5,962.8222,0.0,78.61919,0.0
2023-08-08 08:00:00,2.302173,3.1241,272.4895,309.8055,14.65,962.1037,0.0,83.30966,0.0
2023-08-08 09:00:00,2.3194828,2.9206164,277.4313,321.9529,14.85,961.94934,0.0,81.70186,0.0
2023-08-08 10:00:00,2.2,2.758623,270.0,313.53125,14.75,962.2161,0.0,81.9591,0.0
2023-08-08 11:00:00,2.0396078,2.4413111,258.6901,304.9921,14.45,962.3528,0.0,83.83747,0.0
2023-08-08 12:00:00,1.0440307,1.3928387,286.6993,21.037588,16.55,962.4365,0.0,76.23332,1.0
2023-08-08 13:00:00,1.2165525,0.53851646,260.53775,291.80148,18.4,963.13654,0.0,76.280655,1.0
2023-08-08 14:00:00,1.3038404,1.6124516,265.60138,262.8751,20.55,963.6936,0.0,69.15279,1.0
2023-08-08 15:00:00,1.2206556,1.6401219,235.0079,232.43134,22.1,963.67035,0.0,63.49638,1.0
2023-08-08 16:00:00,1.8439089,2.2671568,229.39879,228.57643,23.3,963.87103,0.0,57.53474,1.0
2023-08-08 17:00:00,2.5553863,3.1906114,239.42085,237.80429,24.0,963.8925,0.0,53.924557,1.0
2023-08-08 18:00:00,2.9546573,3.7161808,246.0375,246.19405,24.1,963.14905,0.0,53.08306,1.0
2023-08-08 19:00:00,2.8160257,3.544009,253.49556,253.61038,24.55,962.6534,0.0,51.838596,1.0
2023-08-08 20:00:00,2.9529645,3.758989,241.69934,241.38963,24.85,962.0379,0.0,51.748783,1.0
2023-08-08 21:00:00,2.9154758,3.6769552,247.8336,247.61981,24.95,961.38934,0.0,51.942352,1.0
2023-08-08 22:00:00,2.8635643,3.6878178,257.90524,257.4712,24.85,960.7079,0.0,52.932533,1.0
2023-08-08 23:00:00,2.720294,3.5735137,252.89719,252.07199,24.55,960.2783,0.0,54.238758,1.0
2023-08-09 00:00:00,1.8384776,3.4785054,247.61981,251.56496,23.9,960.0762,0.0,63.68798,1.0
2023-08-09 01:00:00,1.9313208,3.3955853,248.74942,256.373,21.55,959.68494,0.0,77.26163,1.0
2023-08-09 02:00:00,2.5632012,3.1064448,249.44388,266.3087,19.65,959.93365,0.0,75.98951,0.0
2023-08-09 03:00:00,2.0518284,2.886174,226.97493,255.96373,18.85,960.2714,0.0,78.59796,0.0
2023-08-09 04:00:00,1.7029386,3.231099,220.23628,248.19853,18.2,960.0654,0.0,82.65564,0.0
2023-08-09 05:00:00,2.302173,4.5,214.3804,233.13002,18.0,959.55664,0.0,84.23976,0.0
2023-08-09 06:00:00,1.9697715,4.1773195,203.9625,227.9109,17.25,958.858,0.0,88.03549,0.0
2023-08-09 07:00:00,2.147091,4.172529,207.75845,224.02907,16.75,958.9613,0.0,90.577194,0.0
2023-08-09 08:00:00,1.9723083,3.905125,210.46547,219.80553,16.6,958.4608,0.0,90.27603,0.0
2023-08-09 09:00:00,2.0248458,3.9597979,212.90524,224.9999,16.45,958.05524,0.0,89.68557,0.0
2023-08-09 10:00:00,2.5806975,4.6861496,215.53777,230.19447,16.45,957.9604,0.0,88.82212,0.0
2023-08-09 11:00:00,2.4413111,4.62277,214.9921,231.14662,16.25,957.9258,0.0,89.0932,0.0
2023-08-09 12:00:00,2.1400933,3.3286633,232.59457,237.26477,16.6,957.7019,0.0,92.328964,1.0
2023-08-09 13:00:00,2.118962,3.026549,250.70985,262.40546,18.5,957.7442,0.0,87.02817,1.0
2023-08-09 14:00:00,1.7804494,2.6925824,231.84273,248.19853,20.8,958.51434,0.0,80.64526,1.0
2023-08-09 15:00:00,1.7492856,2.147091,239.03632,242.24155,22.45,959.07587,0.0,72.216995,1.0
2023-08-09 16:00:00,1.1401755,1.3341664,285.25516,282.99463,23.55,958.7836,0.0,66.92737,1.0
2023-08-09 17:00:00,0.86023253,0.9433981,305.53775,302.00534,24.5,958.4651,0.0,59.70191,1.0
2023-08-09 18:00:00,0.8062258,1.0198039,262.8751,258.6901,25.05,957.89044,0.0,57.0401,1.0
2023-08-09 19:00:00,1.4142135,1.7262677,278.13,280.0079,25.55,957.4968,0.0,53.96986,1.0
2023-08-09 20:00:00,2.0248456,2.4698179,290.22495,291.3707,25.75,957.24445,0.0,51.81511,1.0
2023-08-09 21:00:00,2.9832866,3.7802117,309.55963,307.47626,25.9,956.7939,0.0,50.70004,1.0
2023-08-09 22:00:00,3.6069376,4.8104053,313.87677,313.31537,25.2,956.7748,0.0,53.70851,1.0
2023-08-09 23:00:00,2.828427,3.748333,315.0001,313.91916,25.05,956.56024,0.0,55.777626,1.0
2023-08-10 00:00:00,2.34094,4.0853395,340.0168,338.45895,24.1,957.06934,0.0,65.7817,1.0
2023-08-10 01:00:00,1.2083046,2.4351592,335.55606,340.8209,21.9,956.89484,0.0,82.321045,1.0
2023-08-10 02:00:00,1.8248286,2.4351592,279.46225,289.1791,20.3,956.9111,0.0,86.10436,0.0
2023-08-10 03:00:00,2.0223749,2.5495098,278.53067,295.5599,20.05,957.2485,0.0,86.35145,0.0
2023-08-10 04:00:00,2.109502,3.471311,264.55975,281.6336,19.25,956.9229,0.0,87.92828,0.0
2023-08-10 05:00:00,1.9026297,3.847077,273.01273,297.8972,18.85,956.47516,0.0,88.45276,0.0
2023-08-10 06:00:00,2.1954498,5.1623635,300.06848,315.78473,18.7,956.73444,0.0,87.88051,0.0
2023-08-10 07:00:00,2.1213202,4.8332186,315.0001,335.55606,18.15,956.8301,0.0,90.6734,0.0
2023-08-10 08:00:00,1.9723083,4.669047,329.53452,350.13425,17.55,956.8221,0.0,92.38275,0.0
2023-08-10 09:00:00,1.6401219,3.535534,322.43134,351.87,16.65,956.76196,0.0,94.12339,0.0
2023-08-10 10:00:00,1.6401219,2.109502,307.56866,5.4402504,16.3,956.6063,0.0,93.5059,0.0
